"lon","lat"
-91.6666666666667,-0.339863547758287
-91.6692615543506,-0.333333333333336
-91.66890941073,-0.31666666666667
-91.6666666666667,-0.307835497835498
-91.6589316239316,-0.299999999999997
-91.65,-0.289046121593289
-91.6333333333333,-0.285283018867923
-91.6166666666667,-0.286229314420802
-91.6,-0.287054026503566
-91.5833333333333,-0.28665659617321
-91.5690476190476,-0.283333333333331
-91.5666666666667,-0.282792527040313
-91.55,-0.27343934040047
-91.5396396396396,-0.266666666666666
-91.5333333333333,-0.262529550827422
-91.5233802816901,-0.25
-91.5166666666667,-0.245185185185185
-91.5052971576227,-0.233333333333334
-91.5,-0.230128956623682
-91.4833333333333,-0.228781412991941
-91.4666666666667,-0.225124378109454
-91.4562372188139,-0.216666666666669
-91.45,-0.213086854460096
-91.4375904284919,-0.200000000000003
-91.4333333333333,-0.195867098865481
-91.4197422378442,-0.183333333333337
-91.4166666666667,-0.177038369304558
-91.4093670886076,-0.166666666666664
-91.4070267131243,-0.149999999999999
-91.4077380952381,-0.133333333333333
-91.4100985221675,-0.116666666666667
-91.4166666666667,-0.108201058201059
-91.4205166418281,-0.100000000000001
-91.4199211045365,-0.0833333333333357
-91.4203303684879,-0.06666666666667
-91.4201196302338,-0.0499999999999972
-91.4333333333333,-0.0373831775700913
-91.4369646182495,-0.0333333333333314
-91.45,-0.0200757575757564
-91.4666666666667,-0.0199999999999989
-91.4833333333333,-0.0184888241010679
-91.4956469165659,-0.0333333333333314
-91.5,-0.0352391035821402
-91.5166666666667,-0.035096803241781
-91.5317877265113,-0.0499999999999972
-91.5333333333333,-0.0526556776556758
-91.55,-0.0504720853858758
-91.5666666666667,-0.053794037940378
-91.5701853597235,-0.0499999999999972
-91.5833333333333,-0.0365736284889296
-91.588834422658,-0.0333333333333314
-91.6,-0.0221494817239486
-91.6025321239607,-0.0166666666666657
-91.6,-0.00203784570596786
-91.5983625730994,0
-91.590625,0.0166666666666657
-91.5849518810149,0.0333333333333314
-91.5833333333333,0.0391509433962242
-91.5666666666667,0.0458540630182395
-91.55,0.0480910425844319
-91.545873015873,0.0499999999999972
-91.5333333333333,0.0549498746867137
-91.523831300813,0.0666666666666629
-91.5190889942075,0.0833333333333357
-91.5166666666667,0.0866379310344849
-91.5,0.099836601307191
-91.4998449612403,0.100000000000001
-91.4839247311828,0.116666666666667
-91.4833333333333,0.117446808510639
-91.4666666666667,0.126190476190476
-91.45,0.131593406593406
-91.446735395189,0.133333333333333
-91.4333333333333,0.137345679012345
-91.4180348258706,0.149999999999999
-91.4166666666667,0.150556398583711
-91.4,0.152574525745256
-91.384,0.166666666666664
-91.3833333333333,0.167795138888886
-91.3714947089947,0.18333333333333
-91.3666666666667,0.188180610889773
-91.3506306306306,0.200000000000003
-91.35,0.200620567375889
-91.3484444444444,0.200000000000003
-91.3333333333333,0.19296066252588
-91.3262232415902,0.18333333333333
-91.3166666666667,0.167550505050503
-91.3163644214162,0.166666666666664
-91.3112296747967,0.149999999999999
-91.3008771929825,0.133333333333333
-91.3,0.132432432432432
-91.2913151364764,0.116666666666667
-91.2860393603936,0.100000000000001
-91.2833333333333,0.0947990543735242
-91.2683641975309,0.0833333333333357
-91.2666666666667,0.0822916666666687
-91.25,0.0690789473684182
-91.2492165242165,0.0666666666666629
-91.2462761126249,0.0499999999999972
-91.2348348348348,0.0333333333333314
-91.2333333333333,0.0318385650224197
-91.2166666666667,0.0228952772073909
-91.2066885964912,0.0166666666666657
-91.2,0.00665024630541834
-91.1967153284671,0
-91.1923672566372,-0.0166666666666657
-91.1893669634026,-0.0333333333333314
-91.1833333333333,-0.041402116402114
-91.1803774442929,-0.0499999999999972
-91.1780864197531,-0.06666666666667
-91.1774580335731,-0.0833333333333357
-91.1771851851852,-0.100000000000001
-91.1748945147679,-0.116666666666667
-91.1730808080808,-0.133333333333333
-91.1710562414266,-0.149999999999999
-91.1666666666667,-0.161347517730494
-91.1645207439199,-0.166666666666664
-91.15,-0.18058984910837
-91.1477246871445,-0.183333333333337
-91.1377136752137,-0.200000000000003
-91.1333333333333,-0.204812206572773
-91.1224025974026,-0.216666666666669
-91.1166666666667,-0.222329059829061
-91.1071296296296,-0.233333333333334
-91.1,-0.239563106796117
-91.0833333333333,-0.249906629318394
-91.0832233223322,-0.25
-91.0676041666667,-0.266666666666666
-91.0666666666667,-0.267610062893081
-91.05,-0.280885416666665
-91.0470328282828,-0.283333333333331
-91.0333333333333,-0.297243589743587
-91.0290674603175,-0.299999999999997
-91.0166666666667,-0.308333333333334
-91,-0.315851449275365
-90.9968421052632,-0.31666666666667
-90.9833333333333,-0.323421052631582
-90.9666666666667,-0.332545045045047
-90.9642611683849,-0.333333333333336
-90.95,-0.339827856025041
-90.9333333333333,-0.347194719471949
-90.9283625730994,-0.350000000000001
-90.9166666666667,-0.36498127340824
-90.9158379373849,-0.366666666666667
-90.9097222222222,-0.383333333333333
-90.9053333333333,-0.399999999999999
-90.9,-0.412903225806449
-90.8984126984127,-0.416666666666664
-90.8908695652174,-0.433333333333337
-90.8833333333333,-0.444736842105266
-90.8804964539007,-0.450000000000003
-90.8742990654206,-0.466666666666669
-90.8666666666667,-0.47923076923077
-90.864,-0.483333333333334
-90.85,-0.498717948717949
-90.8490591397849,-0.5
-90.8382494004796,-0.516666666666666
-90.8333333333333,-0.528869047619046
-90.8312324929972,-0.533333333333331
-90.8199074074074,-0.549999999999997
-90.8166666666667,-0.553431372549018
-90.8046666666667,-0.56666666666667
-90.8,-0.570238095238098
-90.7833333333333,-0.583086419753089
-90.7831761006289,-0.583333333333336
-90.7787414965986,-0.600000000000001
-90.7725543478261,-0.616666666666667
-90.7666666666667,-0.629718875502008
-90.7646396396396,-0.633333333333333
-90.75,-0.648484848484847
-90.7488773747841,-0.649999999999999
-90.7444444444444,-0.666666666666664
-90.7388888888889,-0.683333333333337
-90.7333333333333,-0.696174863387981
-90.7301369863014,-0.700000000000003
-90.7166666666667,-0.71293859649123
-90.7099206349206,-0.716666666666669
-90.7,-0.729687500000001
-90.6833333333333,-0.731884057971016
-90.6666666666667,-0.71818181818182
-90.6655303030303,-0.716666666666669
-90.6554054054054,-0.700000000000003
-90.65,-0.690000000000003
-90.6333333333333,-0.685937500000004
-90.6302469135802,-0.683333333333337
-90.6166666666667,-0.668666666666665
-90.6160087719298,-0.666666666666664
-90.6,-0.653442028985506
-90.5833333333333,-0.650898692810456
-90.5823315118397,-0.649999999999999
-90.5833333333333,-0.641666666666666
-90.5861111111111,-0.633333333333333
-90.5908424908425,-0.616666666666667
-90.5941767068273,-0.600000000000001
-90.595,-0.583333333333336
-90.5946078431373,-0.56666666666667
